message_id,text,intent,channel,char_len
msg_00272,"Hey, is it too late to cancel order 234706?",cancel_order,web_form,43
msg_00273,"Hi, is there a waiting list for out of stock items? Can you notify me when it's available? Thanks in advance.",product_availability,email,109
msg_00274,"Good morning, please cancel my order. Please get back to me asap.",cancel_order,chat,65
msg_00275,Can you tell me what's happening with #413227? The tracking number you sent doesn't work.,order_status,chat,89
msg_00276,I need some help please. can I switch to paypal for #717952? I don't want the order held up over this. Thanks!,change_payment_method,chat,110
msg_00277,I want to trade this in for a different model.,exchange_item,email,46
msg_00278,My parcel is way past its estimated delivery date. I need the running watch before the weekend. Any help appreciated.,delivery_delay,email,117
msg_00279,Not sure who to ask about this but please stop my recurring order. I don't remember signing up for this.,subscription_manage,chat,104
msg_00280,"Hi there, I paid for next day delivery and it's been three days ago. Thanks in advance.",delivery_delay,email,87
msg_00281,can the delivery be changed to a neighbour? it hasn't shipped yet so hopefully it's not too late. regards.,change_shipping_address,email,106
msg_00282,The item in the box isn't what I ordered. The packing slip has someone else's name on it.,wrong_item_received,email,89
msg_00283,"Hi oderBuddy, I'm being charged monthly and I want it to stop. I've got too much stock at home already.",subscription_manage,chat,103
msg_00284,Instead of a refund can I just exchange it? Happy to pay any difference in price. Let me know.,exchange_item,chat,94
msg_00285,"Hello support, the delivary date has been pushed back twice now. The tracking has said out for delivery for two days. Thank you.",delivery_delay,chat,128
msg_00286,"Hello support, how do I update the delivery address? I'll send the new address once you confirm",change_shipping_address,web_form,95
msg_00287,"Hi, I want to send this back, it isn't what I expected. It doesn't fit.",return_request,email,71
msg_00288,"Hi, my promo code didn't work. The code was WELCOME20. Please advise.",discount_promo_code,chat,69
msg_00289,"Hello, is the yoga mat being restocked? Can you notify me when it's available? Cheers.",product_availability,web_form,86
msg_00290,"Good morning, my refund hasn't come through yet. It's been over two weeks now. Let me know.",refund_status,email,91
msg_00291,"Hi OrderBuddy, please cancel my order. I ordered the wrong size.",cancel_order,web_form,64
msg_00292,"Hi OrderBuddy, I want to update my billing details. Thanks.",change_payment_method,chat,59
msg_00293,"Hello support, I recieved the wrong item. Do I need to send this one back?",wrong_item_received,chat,74
msg_00294,Not sure who to ask about this but part of my order is missing.,missing_item,chat,63
msg_00295,I ordered the running watch but got something completely different. Do I need to send this one back? Thanks in advance.,wrong_item_received,chat,119
msg_00296,"Hey, can you email me the invoice for the order I placed nearly ten days ago? It needs to have my company name on it. Thanks.",invoice_receipt_request,email,125
msg_00297,"Hello support, part of my order is missing. The packing slip lists it but it isn't there. Please get back to me asap.",missing_item,web_form,117
msg_00298,I've been waiting on hold so I'm trying here instead. I placed an order over a week ago and I still have no idea where it is. I never got a shipping confirmation email. Please get back to me asap.,order_status,email,196
msg_00299,"Hi there, any update on order 219072? I ordered the blue running shoes. Cheers.",order_status,web_form,79
msg_00300,How do I return an item? Thanks in advance.,return_request,email,43
msg_00301,"Good morning, where is my order OB-47608? I never got a shipping confirmation email.",order_status,web_form,84
msg_00302,"Hello, any update on #356483? It was supposed to be a gift so I'm getting nervous. Thanks.",order_status,chat,90
msg_00303,"hi team, can you email me the invoice for the order i placed yesterday? the confirmation email doesn't count as an invoice.",invoice_receipt_request,email,123
msg_00304,"hi orderbuddy, how do i return an item? i'm within the 30 day window i think. thanks in advance.",return_request,email,96
msg_00305,Sorry to bother you but what's your returns process? It's still unopened in the original packaging. Cheers.,return_request,web_form,107
msg_00306,I ordered the standing desk but got something completely different. The packing slip has someone else's name on it. Please get back to me asap.,wrong_item_received,email,143
msg_00307,I need some help pls. you sent me the wrong thing in #566316.,wrong_item_received,web_form,61
msg_00308,I received the wrong item. The packing slip has someone else's name on it.,wrong_item_received,email,74
msg_00309,I need some help please. checking in on oder 538955 - has it shipped yet? Please advise.,order_status,email,88
msg_00310,I NEED AN INVOICE FOR MY RECORDS. MY ACCOUNTANT NEEDS IT FOR THE QUARTER.,invoice_receipt_request,email,73
msg_00311,"Hi team, the item I want is showing as sold out. Is it discontinued? Please get back to me asap.",product_availability,chat,96
msg_00312,I've been waiting on hold so I'm trying here instead. instead of a refund can I just exchange it? I ordered a medium but I need a large. Regards.,exchange_item,web_form,145
msg_00313,"Hi, is my order actually on its way or not? It was supposed to be a gift so I'm getting nervous. Please get back to me asap.",order_status,web_form,124
msg_00314,"Hello support, is my order actually on its way or not? I ordered the office chair. Thanks in advance.",order_status,email,101
msg_00315,"Hi team, where is my refund? It's been over two weeks now.",refund_status,email,58
msg_00316,the site won't accept my password. nothing in my spam folder either. please advise.,account_login_issue,chat,83
msg_00317,The site won't accept my password. Nothing in my spam folder either. Regards.,account_login_issue,email,77
msg_00318,"Hi OrderBuddy, some replacement filters arrived damaged.",damaged_item,chat,56
msg_00319,I need some help please. when will two phone cases be back in stock? Is it discontinued? Please get back to me asap.,product_availability,chat,116
msg_00320,My account seems to have been deleted.,account_login_issue,chat,38
msg_00321,"Hello, will you get more of my new backpack in?? Can you notify me when it's available? Please get back to me asap.",product_availability,web_form,115
msg_00322,Sorry to bother you but please redirect my parcel to my work address. I put my old flat number in,change_shipping_address,email,97
msg_00323,"This is the third time I'm writing in. I've changed my mind, please cancel. Please confirm the cancellation in writing.",cancel_order,chat,119
msg_00324,Not sure who to ask about this but this order is now a week overdue. Thanks,delivery_delay,email,75
msg_00325,"Hey, I'd like to send back 46839075. Thanks in advance",return_request,chat,54
msg_00326,I've been waiting on hold so I'm trying here instead. the site won't accept my password. I've tried resetting three times. Thank you.,account_login_issue,chat,133
msg_00327,Quick question - can I change my subscription frequency??,subscription_manage,web_form,57
msg_00328,"Hi oderBuddy, how long do refunds take? Thanks.",refund_status,chat,47
msg_00329,Can you email me the invoice for the oder I placed at the weekend? Any help appreciated.,invoice_receipt_request,chat,88
msg_00330,I returned a bluetooth speaker nearly ten days ago and still no refund. Can you check which card it went back to? Please advise.,refund_status,email,128
msg_00331,Not sure who to ask about this but OB-44797 was due on Friday and it still hasn't turned up. If it can't get here soon I'd rather cancel. Any help appreciated.,delivery_delay,web_form,159
msg_00332,"Hi team, the delivery date has been pushed back twice now. The tracking has said out for delivery for two days. Can you help?",delivery_delay,email,125
msg_00333,"HELLO SUPPORT, I WANT TO RETURN THE BLUE RUNNING SHOES. IT DOESN'T FIT. LET ME KNOW.",return_request,email,84
msg_00334,"Hello, I'd like to call off my order for the standing desk. I ordered twice by accident.",cancel_order,email,88
msg_00335,This is the third time I'm writing in. the box arrived but it was missing an item. I was charged for the full order. Any help appreciated.,missing_item,email,138
msg_00336,"Hey, I want to send this back, it isn't what I expected. Do I have to pay for return postage? Thanks in advance.",return_request,web_form,112
